filename	barcode(s)
unc.edu.c38c7c6d-7c7c-45ea-9fae-a889e6ce0df5.1766058.bt.exon_quantification.txt	TCGA-BH-A0DD-11A-23R-A12P-07
unc.edu.c3c6bd09-e8ea-45f3-bdd6-e592bfc2b94f.1148458.junction_quantification.txt	TCGA-BH-A0HU-01A-11R-A034-07
unc.edu.c3c6bd09-e8ea-45f3-bdd6-e592bfc2b94f.1152325.rsem.genes.results	TCGA-BH-A0HU-01A-11R-A034-07
unc.edu.c3c6bd09-e8ea-45f3-bdd6-e592bfc2b94f.1152326.rsem.isoforms.results	TCGA-BH-A0HU-01A-11R-A034-07
unc.edu.c3c6bd09-e8ea-45f3-bdd6-e592bfc2b94f.1152357.rsem.isoforms.normalized_results	TCGA-BH-A0HU-01A-11R-A034-07
unc.edu.c3c6bd09-e8ea-45f3-bdd6-e592bfc2b94f.1152360.rsem.genes.normalized_results	TCGA-BH-A0HU-01A-11R-A034-07
unc.edu.c3c6bd09-e8ea-45f3-bdd6-e592bfc2b94f.1769780.bt.exon_quantification.txt	TCGA-BH-A0HU-01A-11R-A034-07
unc.edu.c417152a-d278-4aeb-951e-a7b6ae5654c1.1151196.junction_quantification.txt	TCGA-B6-A0RN-01A-12R-A084-07
unc.edu.c417152a-d278-4aeb-951e-a7b6ae5654c1.1153611.rsem.genes.results	TCGA-B6-A0RN-01A-12R-A084-07
unc.edu.c417152a-d278-4aeb-951e-a7b6ae5654c1.1153612.rsem.isoforms.results	TCGA-B6-A0RN-01A-12R-A084-07
unc.edu.c417152a-d278-4aeb-951e-a7b6ae5654c1.1153622.rsem.isoforms.normalized_results	TCGA-B6-A0RN-01A-12R-A084-07
unc.edu.c417152a-d278-4aeb-951e-a7b6ae5654c1.1153630.rsem.genes.normalized_results	TCGA-B6-A0RN-01A-12R-A084-07
unc.edu.c417152a-d278-4aeb-951e-a7b6ae5654c1.1770257.bt.exon_quantification.txt	TCGA-B6-A0RN-01A-12R-A084-07
unc.edu.c539f561-93db-41f3-8d9f-71cd77a096a7.1167538.junction_quantification.txt	TCGA-A2-A0YG-01A-21R-A109-07
unc.edu.c539f561-93db-41f3-8d9f-71cd77a096a7.1171417.rsem.genes.results	TCGA-A2-A0YG-01A-21R-A109-07
unc.edu.c539f561-93db-41f3-8d9f-71cd77a096a7.1171418.rsem.isoforms.results	TCGA-A2-A0YG-01A-21R-A109-07
unc.edu.c539f561-93db-41f3-8d9f-71cd77a096a7.1171479.rsem.isoforms.normalized_results	TCGA-A2-A0YG-01A-21R-A109-07
unc.edu.c539f561-93db-41f3-8d9f-71cd77a096a7.1171482.rsem.genes.normalized_results	TCGA-A2-A0YG-01A-21R-A109-07
unc.edu.c539f561-93db-41f3-8d9f-71cd77a096a7.1764881.bt.exon_quantification.txt	TCGA-A2-A0YG-01A-21R-A109-07
unc.edu.c643222a-e138-4b3c-a96d-02be24ccb0d0.1150370.junction_quantification.txt	TCGA-BH-A0DH-01A-11R-A084-07
unc.edu.c643222a-e138-4b3c-a96d-02be24ccb0d0.1153293.rsem.genes.results	TCGA-BH-A0DH-01A-11R-A084-07
unc.edu.c643222a-e138-4b3c-a96d-02be24ccb0d0.1153294.rsem.isoforms.results	TCGA-BH-A0DH-01A-11R-A084-07
unc.edu.c643222a-e138-4b3c-a96d-02be24ccb0d0.1153336.rsem.genes.normalized_results	TCGA-BH-A0DH-01A-11R-A084-07
unc.edu.c643222a-e138-4b3c-a96d-02be24ccb0d0.1153337.rsem.isoforms.normalized_results	TCGA-BH-A0DH-01A-11R-A084-07
unc.edu.c643222a-e138-4b3c-a96d-02be24ccb0d0.1770269.bt.exon_quantification.txt	TCGA-BH-A0DH-01A-11R-A084-07
unc.edu.c6929312-e22d-4d4e-830d-6f735184d9b2.1138037.junction_quantification.txt	TCGA-BH-A0EI-01A-11R-A115-07
unc.edu.c6929312-e22d-4d4e-830d-6f735184d9b2.1142493.rsem.genes.results	TCGA-BH-A0EI-01A-11R-A115-07
unc.edu.c6929312-e22d-4d4e-830d-6f735184d9b2.1142494.rsem.isoforms.results	TCGA-BH-A0EI-01A-11R-A115-07
unc.edu.c6929312-e22d-4d4e-830d-6f735184d9b2.1142522.rsem.isoforms.normalized_results	TCGA-BH-A0EI-01A-11R-A115-07
unc.edu.c6929312-e22d-4d4e-830d-6f735184d9b2.1142528.rsem.genes.normalized_results	TCGA-BH-A0EI-01A-11R-A115-07
unc.edu.c6929312-e22d-4d4e-830d-6f735184d9b2.1767688.bt.exon_quantification.txt	TCGA-BH-A0EI-01A-11R-A115-07
unc.edu.c791026a-9fda-47b4-86fd-9b5933325326.1138633.junction_quantification.txt	TCGA-BH-A0DX-01A-11R-A115-07
unc.edu.c791026a-9fda-47b4-86fd-9b5933325326.1141619.rsem.genes.results	TCGA-BH-A0DX-01A-11R-A115-07
unc.edu.c791026a-9fda-47b4-86fd-9b5933325326.1141620.rsem.isoforms.results	TCGA-BH-A0DX-01A-11R-A115-07
unc.edu.c791026a-9fda-47b4-86fd-9b5933325326.1142093.rsem.isoforms.normalized_results	TCGA-BH-A0DX-01A-11R-A115-07
unc.edu.c791026a-9fda-47b4-86fd-9b5933325326.1142094.rsem.genes.normalized_results	TCGA-BH-A0DX-01A-11R-A115-07
unc.edu.c791026a-9fda-47b4-86fd-9b5933325326.1768080.bt.exon_quantification.txt	TCGA-BH-A0DX-01A-11R-A115-07
unc.edu.c88b614b-811e-42f9-86e3-10909ced98e7.1169213.junction_quantification.txt	TCGA-A8-A081-01A-11R-A00Z-07
unc.edu.c88b614b-811e-42f9-86e3-10909ced98e7.1174294.rsem.genes.results	TCGA-A8-A081-01A-11R-A00Z-07
unc.edu.c88b614b-811e-42f9-86e3-10909ced98e7.1174295.rsem.isoforms.results	TCGA-A8-A081-01A-11R-A00Z-07
unc.edu.c88b614b-811e-42f9-86e3-10909ced98e7.1174337.rsem.genes.normalized_results	TCGA-A8-A081-01A-11R-A00Z-07
unc.edu.c88b614b-811e-42f9-86e3-10909ced98e7.1174340.rsem.isoforms.normalized_results	TCGA-A8-A081-01A-11R-A00Z-07
unc.edu.c88b614b-811e-42f9-86e3-10909ced98e7.1771107.bt.exon_quantification.txt	TCGA-A8-A081-01A-11R-A00Z-07
unc.edu.c943873c-e153-42bc-a8de-e1080b252e81.1091433.junction_quantification.txt	TCGA-A8-A095-01A-11R-A00Z-07
unc.edu.c943873c-e153-42bc-a8de-e1080b252e81.1093072.rsem.genes.results	TCGA-A8-A095-01A-11R-A00Z-07
unc.edu.c943873c-e153-42bc-a8de-e1080b252e81.1093073.rsem.isoforms.results	TCGA-A8-A095-01A-11R-A00Z-07
unc.edu.c943873c-e153-42bc-a8de-e1080b252e81.1093085.rsem.genes.normalized_results	TCGA-A8-A095-01A-11R-A00Z-07
unc.edu.c943873c-e153-42bc-a8de-e1080b252e81.1093086.rsem.isoforms.normalized_results	TCGA-A8-A095-01A-11R-A00Z-07
unc.edu.c943873c-e153-42bc-a8de-e1080b252e81.1761902.bt.exon_quantification.txt	TCGA-A8-A095-01A-11R-A00Z-07
unc.edu.ca5076dc-0fb2-444f-b34f-305c8479cba3.1138278.junction_quantification.txt	TCGA-BH-A0BW-11A-12R-A115-07
unc.edu.ca5076dc-0fb2-444f-b34f-305c8479cba3.1141007.rsem.genes.results	TCGA-BH-A0BW-11A-12R-A115-07
unc.edu.ca5076dc-0fb2-444f-b34f-305c8479cba3.1141008.rsem.isoforms.results	TCGA-BH-A0BW-11A-12R-A115-07
unc.edu.ca5076dc-0fb2-444f-b34f-305c8479cba3.1141805.rsem.genes.normalized_results	TCGA-BH-A0BW-11A-12R-A115-07
unc.edu.ca5076dc-0fb2-444f-b34f-305c8479cba3.1141813.rsem.isoforms.normalized_results	TCGA-BH-A0BW-11A-12R-A115-07
unc.edu.ca5076dc-0fb2-444f-b34f-305c8479cba3.1767689.bt.exon_quantification.txt	TCGA-BH-A0BW-11A-12R-A115-07
unc.edu.ca71ca96-cbb7-4eab-9487-251dda34e107.1135654.junction_quantification.txt	TCGA-BH-A0EA-01A-11R-A115-07
unc.edu.ca71ca96-cbb7-4eab-9487-251dda34e107.1140781.rsem.genes.results	TCGA-BH-A0EA-01A-11R-A115-07
unc.edu.ca71ca96-cbb7-4eab-9487-251dda34e107.1140782.rsem.isoforms.results	TCGA-BH-A0EA-01A-11R-A115-07
unc.edu.ca71ca96-cbb7-4eab-9487-251dda34e107.1141604.rsem.genes.normalized_results	TCGA-BH-A0EA-01A-11R-A115-07
unc.edu.ca71ca96-cbb7-4eab-9487-251dda34e107.1141610.rsem.isoforms.normalized_results	TCGA-BH-A0EA-01A-11R-A115-07
unc.edu.ca71ca96-cbb7-4eab-9487-251dda34e107.1767604.bt.exon_quantification.txt	TCGA-BH-A0EA-01A-11R-A115-07
unc.edu.cb6c668a-ff24-4ebe-99f7-0c24fcf17c32.1138588.junction_quantification.txt	TCGA-D8-A141-01A-11R-A115-07
unc.edu.cb6c668a-ff24-4ebe-99f7-0c24fcf17c32.1142773.rsem.genes.results	TCGA-D8-A141-01A-11R-A115-07
unc.edu.cb6c668a-ff24-4ebe-99f7-0c24fcf17c32.1142774.rsem.isoforms.results	TCGA-D8-A141-01A-11R-A115-07
unc.edu.cb6c668a-ff24-4ebe-99f7-0c24fcf17c32.1142814.rsem.genes.normalized_results	TCGA-D8-A141-01A-11R-A115-07
unc.edu.cb6c668a-ff24-4ebe-99f7-0c24fcf17c32.1142819.rsem.isoforms.normalized_results	TCGA-D8-A141-01A-11R-A115-07
unc.edu.cb6c668a-ff24-4ebe-99f7-0c24fcf17c32.1767658.bt.exon_quantification.txt	TCGA-D8-A141-01A-11R-A115-07
unc.edu.cb9d4717-15a8-4499-ae3b-e047e5c2926a.1124239.junction_quantification.txt	TCGA-BH-A0AZ-01A-21R-A12P-07
unc.edu.cb9d4717-15a8-4499-ae3b-e047e5c2926a.1129247.rsem.genes.results	TCGA-BH-A0AZ-01A-21R-A12P-07
unc.edu.cb9d4717-15a8-4499-ae3b-e047e5c2926a.1129248.rsem.isoforms.results	TCGA-BH-A0AZ-01A-21R-A12P-07
unc.edu.cb9d4717-15a8-4499-ae3b-e047e5c2926a.1130633.rsem.isoforms.normalized_results	TCGA-BH-A0AZ-01A-21R-A12P-07
unc.edu.cb9d4717-15a8-4499-ae3b-e047e5c2926a.1130636.rsem.genes.normalized_results	TCGA-BH-A0AZ-01A-21R-A12P-07
unc.edu.cb9d4717-15a8-4499-ae3b-e047e5c2926a.1766056.bt.exon_quantification.txt	TCGA-BH-A0AZ-01A-21R-A12P-07
unc.edu.cbb45082-6d4e-4457-b023-52f9372ae053.1673103.junction_quantification.txt	TCGA-BH-A1ES-01A-11R-A137-07
unc.edu.cbb45082-6d4e-4457-b023-52f9372ae053.1673404.rsem.genes.results	TCGA-BH-A1ES-01A-11R-A137-07
unc.edu.cbb45082-6d4e-4457-b023-52f9372ae053.1673405.rsem.isoforms.results	TCGA-BH-A1ES-01A-11R-A137-07
unc.edu.cbb45082-6d4e-4457-b023-52f9372ae053.1673426.rsem.genes.normalized_results	TCGA-BH-A1ES-01A-11R-A137-07
unc.edu.cbb45082-6d4e-4457-b023-52f9372ae053.1673427.rsem.isoforms.normalized_results	TCGA-BH-A1ES-01A-11R-A137-07
unc.edu.cbb45082-6d4e-4457-b023-52f9372ae053.1748698.bt.exon_quantification.txt	TCGA-BH-A1ES-01A-11R-A137-07
unc.edu.cc92e983-2367-4353-ac01-88851fd0f71e.1259392.junction_quantification.txt	TCGA-AN-A0AJ-01A-11R-A00Z-07
unc.edu.cc92e983-2367-4353-ac01-88851fd0f71e.1266428.rsem.genes.results	TCGA-AN-A0AJ-01A-11R-A00Z-07
unc.edu.cc92e983-2367-4353-ac01-88851fd0f71e.1266429.rsem.isoforms.results	TCGA-AN-A0AJ-01A-11R-A00Z-07
unc.edu.cc92e983-2367-4353-ac01-88851fd0f71e.1266455.rsem.genes.normalized_results	TCGA-AN-A0AJ-01A-11R-A00Z-07
unc.edu.cc92e983-2367-4353-ac01-88851fd0f71e.1266456.rsem.isoforms.normalized_results	TCGA-AN-A0AJ-01A-11R-A00Z-07
unc.edu.cc92e983-2367-4353-ac01-88851fd0f71e.1771065.bt.exon_quantification.txt	TCGA-AN-A0AJ-01A-11R-A00Z-07
unc.edu.cdeceaf0-beb6-4374-8aea-83bd35318892.1152439.junction_quantification.txt	TCGA-A2-A0EO-01A-11R-A034-07
unc.edu.cdeceaf0-beb6-4374-8aea-83bd35318892.1154691.rsem.genes.results	TCGA-A2-A0EO-01A-11R-A034-07
unc.edu.cdeceaf0-beb6-4374-8aea-83bd35318892.1154692.rsem.isoforms.results	TCGA-A2-A0EO-01A-11R-A034-07
unc.edu.cdeceaf0-beb6-4374-8aea-83bd35318892.1154702.rsem.isoforms.normalized_results	TCGA-A2-A0EO-01A-11R-A034-07
unc.edu.cdeceaf0-beb6-4374-8aea-83bd35318892.1154705.rsem.genes.normalized_results	TCGA-A2-A0EO-01A-11R-A034-07
unc.edu.cdeceaf0-beb6-4374-8aea-83bd35318892.1770648.bt.exon_quantification.txt	TCGA-A2-A0EO-01A-11R-A034-07
unc.edu.ce045098-cbfb-4c73-9bbe-6a1d677ae0b0.1174253.junction_quantification.txt	TCGA-A8-A07R-01A-21R-A034-07
unc.edu.ce045098-cbfb-4c73-9bbe-6a1d677ae0b0.1178003.rsem.genes.results	TCGA-A8-A07R-01A-21R-A034-07
unc.edu.ce045098-cbfb-4c73-9bbe-6a1d677ae0b0.1178004.rsem.isoforms.results	TCGA-A8-A07R-01A-21R-A034-07
unc.edu.ce045098-cbfb-4c73-9bbe-6a1d677ae0b0.1178056.rsem.genes.normalized_results	TCGA-A8-A07R-01A-21R-A034-07
unc.edu.ce045098-cbfb-4c73-9bbe-6a1d677ae0b0.1178057.rsem.isoforms.normalized_results	TCGA-A8-A07R-01A-21R-A034-07
unc.edu.ce045098-cbfb-4c73-9bbe-6a1d677ae0b0.1770706.bt.exon_quantification.txt	TCGA-A8-A07R-01A-21R-A034-07
unc.edu.cf00b389-d06b-4dd5-9b18-737b06ab9bed.1131492.junction_quantification.txt	TCGA-BH-A18S-01A-11R-A12D-07
unc.edu.cf00b389-d06b-4dd5-9b18-737b06ab9bed.1133984.rsem.genes.results	TCGA-BH-A18S-01A-11R-A12D-07
unc.edu.cf00b389-d06b-4dd5-9b18-737b06ab9bed.1133985.rsem.isoforms.results	TCGA-BH-A18S-01A-11R-A12D-07
unc.edu.cf00b389-d06b-4dd5-9b18-737b06ab9bed.1134010.rsem.genes.normalized_results	TCGA-BH-A18S-01A-11R-A12D-07
unc.edu.cf00b389-d06b-4dd5-9b18-737b06ab9bed.1134011.rsem.isoforms.normalized_results	TCGA-BH-A18S-01A-11R-A12D-07
unc.edu.cf00b389-d06b-4dd5-9b18-737b06ab9bed.1766883.bt.exon_quantification.txt	TCGA-BH-A18S-01A-11R-A12D-07
unc.edu.cf1027dc-9ba9-4e3c-80d9-4bb13021cc31.1130953.junction_quantification.txt	TCGA-BH-A1EW-11B-33R-A137-07
unc.edu.cf1027dc-9ba9-4e3c-80d9-4bb13021cc31.1135275.rsem.genes.results	TCGA-BH-A1EW-11B-33R-A137-07
unc.edu.cf1027dc-9ba9-4e3c-80d9-4bb13021cc31.1135276.rsem.isoforms.results	TCGA-BH-A1EW-11B-33R-A137-07
unc.edu.cf1027dc-9ba9-4e3c-80d9-4bb13021cc31.1136828.rsem.genes.normalized_results	TCGA-BH-A1EW-11B-33R-A137-07
unc.edu.cf1027dc-9ba9-4e3c-80d9-4bb13021cc31.1136831.rsem.isoforms.normalized_results	TCGA-BH-A1EW-11B-33R-A137-07
unc.edu.cf1027dc-9ba9-4e3c-80d9-4bb13021cc31.1766101.bt.exon_quantification.txt	TCGA-BH-A1EW-11B-33R-A137-07
unc.edu.cff4a5bc-ba2b-47d6-8d36-6277ae991606.1122794.junction_quantification.txt	TCGA-AR-A1AW-01A-21R-A12P-07
unc.edu.cff4a5bc-ba2b-47d6-8d36-6277ae991606.1125052.rsem.genes.results	TCGA-AR-A1AW-01A-21R-A12P-07
unc.edu.cff4a5bc-ba2b-47d6-8d36-6277ae991606.1125053.rsem.isoforms.results	TCGA-AR-A1AW-01A-21R-A12P-07
unc.edu.cff4a5bc-ba2b-47d6-8d36-6277ae991606.1125697.rsem.isoforms.normalized_results	TCGA-AR-A1AW-01A-21R-A12P-07
unc.edu.cff4a5bc-ba2b-47d6-8d36-6277ae991606.1125700.rsem.genes.normalized_results	TCGA-AR-A1AW-01A-21R-A12P-07
unc.edu.cff4a5bc-ba2b-47d6-8d36-6277ae991606.1765714.bt.exon_quantification.txt	TCGA-AR-A1AW-01A-21R-A12P-07
unc.edu.cffc0fe5-533f-46f8-a54a-2e09c392767d.1119741.junction_quantification.txt	TCGA-BH-A0HA-01A-11R-A12P-07
unc.edu.cffc0fe5-533f-46f8-a54a-2e09c392767d.1121686.rsem.genes.results	TCGA-BH-A0HA-01A-11R-A12P-07
unc.edu.cffc0fe5-533f-46f8-a54a-2e09c392767d.1121687.rsem.isoforms.results	TCGA-BH-A0HA-01A-11R-A12P-07
unc.edu.cffc0fe5-533f-46f8-a54a-2e09c392767d.1121731.rsem.genes.normalized_results	TCGA-BH-A0HA-01A-11R-A12P-07
unc.edu.cffc0fe5-533f-46f8-a54a-2e09c392767d.1121735.rsem.isoforms.normalized_results	TCGA-BH-A0HA-01A-11R-A12P-07
unc.edu.cffc0fe5-533f-46f8-a54a-2e09c392767d.1765663.bt.exon_quantification.txt	TCGA-BH-A0HA-01A-11R-A12P-07
unc.edu.d0f11931-ddcc-4cd5-8dfc-8ef984aa8a32.1132576.junction_quantification.txt	TCGA-A2-A0T3-01A-21R-A115-07
unc.edu.d0f11931-ddcc-4cd5-8dfc-8ef984aa8a32.1134345.rsem.genes.results	TCGA-A2-A0T3-01A-21R-A115-07
unc.edu.d0f11931-ddcc-4cd5-8dfc-8ef984aa8a32.1134346.rsem.isoforms.results	TCGA-A2-A0T3-01A-21R-A115-07
unc.edu.d0f11931-ddcc-4cd5-8dfc-8ef984aa8a32.1134415.rsem.genes.normalized_results	TCGA-A2-A0T3-01A-21R-A115-07
unc.edu.d0f11931-ddcc-4cd5-8dfc-8ef984aa8a32.1134416.rsem.isoforms.normalized_results	TCGA-A2-A0T3-01A-21R-A115-07
unc.edu.d0f11931-ddcc-4cd5-8dfc-8ef984aa8a32.1767247.bt.exon_quantification.txt	TCGA-A2-A0T3-01A-21R-A115-07
unc.edu.d17676ea-d64e-49d0-9737-3b852879ce52.1148128.junction_quantification.txt	TCGA-A2-A0SW-01A-11R-A084-07
unc.edu.d17676ea-d64e-49d0-9737-3b852879ce52.1151083.rsem.genes.results	TCGA-A2-A0SW-01A-11R-A084-07
unc.edu.d17676ea-d64e-49d0-9737-3b852879ce52.1151084.rsem.isoforms.results	TCGA-A2-A0SW-01A-11R-A084-07
unc.edu.d17676ea-d64e-49d0-9737-3b852879ce52.1151178.rsem.genes.normalized_results	TCGA-A2-A0SW-01A-11R-A084-07
unc.edu.d17676ea-d64e-49d0-9737-3b852879ce52.1151179.rsem.isoforms.normalized_results	TCGA-A2-A0SW-01A-11R-A084-07
unc.edu.d17676ea-d64e-49d0-9737-3b852879ce52.1769811.bt.exon_quantification.txt	TCGA-A2-A0SW-01A-11R-A084-07
unc.edu.d31b476c-c047-4e5f-a0cb-eff1065f0121.1127578.junction_quantification.txt	TCGA-BH-A1F0-01A-11R-A137-07
unc.edu.d31b476c-c047-4e5f-a0cb-eff1065f0121.1133745.rsem.genes.results	TCGA-BH-A1F0-01A-11R-A137-07
unc.edu.d31b476c-c047-4e5f-a0cb-eff1065f0121.1133746.rsem.isoforms.results	TCGA-BH-A1F0-01A-11R-A137-07
unc.edu.d31b476c-c047-4e5f-a0cb-eff1065f0121.1133764.rsem.genes.normalized_results	TCGA-BH-A1F0-01A-11R-A137-07
unc.edu.d31b476c-c047-4e5f-a0cb-eff1065f0121.1133765.rsem.isoforms.normalized_results	TCGA-BH-A1F0-01A-11R-A137-07
unc.edu.d31b476c-c047-4e5f-a0cb-eff1065f0121.1765697.bt.exon_quantification.txt	TCGA-BH-A1F0-01A-11R-A137-07
unc.edu.d38a839f-06dc-40d2-81e9-3b7822e258c7.1149285.junction_quantification.txt	TCGA-AO-A0JA-01A-11R-A056-07
unc.edu.d38a839f-06dc-40d2-81e9-3b7822e258c7.1152838.rsem.genes.results	TCGA-AO-A0JA-01A-11R-A056-07
unc.edu.d38a839f-06dc-40d2-81e9-3b7822e258c7.1152839.rsem.isoforms.results	TCGA-AO-A0JA-01A-11R-A056-07
unc.edu.d38a839f-06dc-40d2-81e9-3b7822e258c7.1152877.rsem.genes.normalized_results	TCGA-AO-A0JA-01A-11R-A056-07
unc.edu.d38a839f-06dc-40d2-81e9-3b7822e258c7.1152880.rsem.isoforms.normalized_results	TCGA-AO-A0JA-01A-11R-A056-07
unc.edu.d38a839f-06dc-40d2-81e9-3b7822e258c7.1770256.bt.exon_quantification.txt	TCGA-AO-A0JA-01A-11R-A056-07
unc.edu.d40f0f2c-4acf-4ea6-b344-1eca23f50fa6.1131765.junction_quantification.txt	TCGA-BH-A18N-11A-43R-A12D-07
unc.edu.d40f0f2c-4acf-4ea6-b344-1eca23f50fa6.1133979.rsem.genes.results	TCGA-BH-A18N-11A-43R-A12D-07
unc.edu.d40f0f2c-4acf-4ea6-b344-1eca23f50fa6.1133980.rsem.isoforms.results	TCGA-BH-A18N-11A-43R-A12D-07
unc.edu.d40f0f2c-4acf-4ea6-b344-1eca23f50fa6.1134000.rsem.genes.normalized_results	TCGA-BH-A18N-11A-43R-A12D-07
unc.edu.d40f0f2c-4acf-4ea6-b344-1eca23f50fa6.1134003.rsem.isoforms.normalized_results	TCGA-BH-A18N-11A-43R-A12D-07
unc.edu.d40f0f2c-4acf-4ea6-b344-1eca23f50fa6.1767158.bt.exon_quantification.txt	TCGA-BH-A18N-11A-43R-A12D-07
unc.edu.d40f62c9-c134-4477-98d7-11d343b5e867.1138018.junction_quantification.txt	TCGA-B6-A0RH-01A-21R-A115-07
unc.edu.d40f62c9-c134-4477-98d7-11d343b5e867.1142894.rsem.genes.results	TCGA-B6-A0RH-01A-21R-A115-07
unc.edu.d40f62c9-c134-4477-98d7-11d343b5e867.1142895.rsem.isoforms.results	TCGA-B6-A0RH-01A-21R-A115-07
unc.edu.d40f62c9-c134-4477-98d7-11d343b5e867.1142926.rsem.isoforms.normalized_results	TCGA-B6-A0RH-01A-21R-A115-07
unc.edu.d40f62c9-c134-4477-98d7-11d343b5e867.1142929.rsem.genes.normalized_results	TCGA-B6-A0RH-01A-21R-A115-07
unc.edu.d40f62c9-c134-4477-98d7-11d343b5e867.1767662.bt.exon_quantification.txt	TCGA-B6-A0RH-01A-21R-A115-07
unc.edu.d448433c-3c4b-4371-b749-f96af8da2237.1127665.junction_quantification.txt	TCGA-BH-A0AU-01A-11R-A12P-07
unc.edu.d448433c-3c4b-4371-b749-f96af8da2237.1129653.rsem.genes.results	TCGA-BH-A0AU-01A-11R-A12P-07
unc.edu.d448433c-3c4b-4371-b749-f96af8da2237.1129654.rsem.isoforms.results	TCGA-BH-A0AU-01A-11R-A12P-07
unc.edu.d448433c-3c4b-4371-b749-f96af8da2237.1130816.rsem.genes.normalized_results	TCGA-BH-A0AU-01A-11R-A12P-07
unc.edu.d448433c-3c4b-4371-b749-f96af8da2237.1130825.rsem.isoforms.normalized_results	TCGA-BH-A0AU-01A-11R-A12P-07
unc.edu.d448433c-3c4b-4371-b749-f96af8da2237.1766834.bt.exon_quantification.txt	TCGA-BH-A0AU-01A-11R-A12P-07
unc.edu.d4d04af8-9c60-4d14-90a2-c2b211e20092.1159872.junction_quantification.txt	TCGA-B6-A0X5-01A-21R-A109-07
unc.edu.d4d04af8-9c60-4d14-90a2-c2b211e20092.1161722.rsem.genes.results	TCGA-B6-A0X5-01A-21R-A109-07
unc.edu.d4d04af8-9c60-4d14-90a2-c2b211e20092.1161723.rsem.isoforms.results	TCGA-B6-A0X5-01A-21R-A109-07
unc.edu.d4d04af8-9c60-4d14-90a2-c2b211e20092.1161753.rsem.genes.normalized_results	TCGA-B6-A0X5-01A-21R-A109-07
unc.edu.d4d04af8-9c60-4d14-90a2-c2b211e20092.1161754.rsem.isoforms.normalized_results	TCGA-B6-A0X5-01A-21R-A109-07
unc.edu.d4d04af8-9c60-4d14-90a2-c2b211e20092.1764094.bt.exon_quantification.txt	TCGA-B6-A0X5-01A-21R-A109-07
unc.edu.d5c39754-79c3-432c-b496-34a394662e17.1675000.junction_quantification.txt	TCGA-BH-A0B9-01A-11R-A056-07
unc.edu.d5c39754-79c3-432c-b496-34a394662e17.1675636.rsem.genes.results	TCGA-BH-A0B9-01A-11R-A056-07
unc.edu.d5c39754-79c3-432c-b496-34a394662e17.1675637.rsem.isoforms.results	TCGA-BH-A0B9-01A-11R-A056-07
unc.edu.d5c39754-79c3-432c-b496-34a394662e17.1675649.rsem.genes.normalized_results	TCGA-BH-A0B9-01A-11R-A056-07
unc.edu.d5c39754-79c3-432c-b496-34a394662e17.1675650.rsem.isoforms.normalized_results	TCGA-BH-A0B9-01A-11R-A056-07
unc.edu.d5c39754-79c3-432c-b496-34a394662e17.1748830.bt.exon_quantification.txt	TCGA-BH-A0B9-01A-11R-A056-07
unc.edu.d6aae541-9dec-4055-bfd6-51ebbdcbf7a2.1138552.junction_quantification.txt	TCGA-E2-A109-01A-11R-A10J-07
unc.edu.d6aae541-9dec-4055-bfd6-51ebbdcbf7a2.1142401.rsem.genes.results	TCGA-E2-A109-01A-11R-A10J-07
unc.edu.d6aae541-9dec-4055-bfd6-51ebbdcbf7a2.1142402.rsem.isoforms.results	TCGA-E2-A109-01A-11R-A10J-07
unc.edu.d6aae541-9dec-4055-bfd6-51ebbdcbf7a2.1142435.rsem.isoforms.normalized_results	TCGA-E2-A109-01A-11R-A10J-07
unc.edu.d6aae541-9dec-4055-bfd6-51ebbdcbf7a2.1142444.rsem.genes.normalized_results	TCGA-E2-A109-01A-11R-A10J-07
unc.edu.d6aae541-9dec-4055-bfd6-51ebbdcbf7a2.1768055.bt.exon_quantification.txt	TCGA-E2-A109-01A-11R-A10J-07
unc.edu.d6b8993f-e850-47a9-842d-ef6173866780.1151666.junction_quantification.txt	TCGA-AN-A0FJ-01A-11R-A00Z-07
unc.edu.d6b8993f-e850-47a9-842d-ef6173866780.1153361.rsem.genes.results	TCGA-AN-A0FJ-01A-11R-A00Z-07
unc.edu.d6b8993f-e850-47a9-842d-ef6173866780.1153362.rsem.isoforms.results	TCGA-AN-A0FJ-01A-11R-A00Z-07
unc.edu.d6b8993f-e850-47a9-842d-ef6173866780.1153380.rsem.isoforms.normalized_results	TCGA-AN-A0FJ-01A-11R-A00Z-07
unc.edu.d6b8993f-e850-47a9-842d-ef6173866780.1153383.rsem.genes.normalized_results	TCGA-AN-A0FJ-01A-11R-A00Z-07
unc.edu.d6b8993f-e850-47a9-842d-ef6173866780.1770553.bt.exon_quantification.txt	TCGA-AN-A0FJ-01A-11R-A00Z-07
unc.edu.d6f0abd0-ff39-4c30-a8ee-e74e6f3621bf.1127450.junction_quantification.txt	TCGA-E2-A14V-01A-11R-A12D-07
unc.edu.d6f0abd0-ff39-4c30-a8ee-e74e6f3621bf.1132487.rsem.genes.results	TCGA-E2-A14V-01A-11R-A12D-07
unc.edu.d6f0abd0-ff39-4c30-a8ee-e74e6f3621bf.1132488.rsem.isoforms.results	TCGA-E2-A14V-01A-11R-A12D-07
unc.edu.d6f0abd0-ff39-4c30-a8ee-e74e6f3621bf.1132636.rsem.genes.normalized_results	TCGA-E2-A14V-01A-11R-A12D-07
